record_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99
93,0.071376964,0.0012856248,0.30915257,-0.2371959,-0.18177712,0.22822893,0.020741083,0.3089673,0.14906,-0.111173846,0.32891586,0.11512619,0.10883303,-0.0750992,0.12796262,-0.18922767,0.1115116,0.11406371,-0.20116392,0.22504902,0.1947225,0.19772647,-0.0506898,-0.15765083,0.04818344,-0.036534455,-0.23979999,-0.18229206,0.094013624,-0.21458171,-0.0019469166,0.5355807,-0.04061376,-0.08870286,0.11487133,0.1474118,-0.25116664,0.04325323,0.09737038,-0.169328,-0.18031189,-0.11049043,0.18841334,-0.24792475,-0.21181852,-0.02974815,-0.002893679,-0.30811238,0.18266983,-0.73794484,0.21112123,-0.014960127,0.1456212,0.68753606,-0.14956953,-1.6002957,-0.16131231,0.05617073,1.2077379,0.28312168,0.024835078,0.44508594,-0.34956944,0.008322594,0.5279264,-0.100590646,0.42685363,0.17448598,0.054668717,-0.1389062,-0.100513786,-0.094764,0.08329609,-0.22456856,0.11407189,0.19381721,-0.16533329,-0.32170674,-0.5475593,-0.08057444,0.4559924,-0.099597186,-0.30389577,-0.08619068,-1.1479133,-0.21527407,0.09505874,0.096302226,-0.30604726,-0.41985255,-0.041014597,0.06674957,0.146882,-0.22444454,-0.38435423,-0.10183524,0.048180632,0.057857502,0.2074219,0.20360695
94,-0.78885,0.718445,0.3488255,-0.128675,-0.1641755,0.0552045,-0.2306235,0.019490004,0.233558,0.149304,0.025700003,0.1571425,-0.29238,-0.30454502,0.022635005,-0.55304,-0.242375,0.14891501,-0.0532085,0.47825497,0.088245,0.092435,-0.04229475,-0.109353505,-0.034128003,0.042222,-0.03812001,-0.475955,-0.114939004,-0.44472998,-0.0882625,0.652575,-0.580135,-0.3564215,-0.5105,0.270141,0.049098,0.2112405,-0.224755,0.139657,0.058209993,-1.2768049,-0.22591001,-0.699165,-0.024890006,0.11977351,0.32545498,-0.507875,0.29067,-1.2881,0.25812,-0.01792465,-0.18275502,0.995085,-0.35059,-2.4636,-0.0576,-0.303505,1.37095,0.23506999,0.08132501,1.069085,-0.34359452,0.06485,0.865405,-0.2568315,0.511575,0.134621,0.2771495,-0.1940515,0.0835595,-0.180126,-0.09272,0.062388003,0.391995,0.23987952,-0.463345,-0.29347,-0.171785,0.282005,0.516955,-0.56685454,-0.37326548,0.21096501,-1.1029899,0.0786335,0.2336345,0.14073001,-0.050135,0.069584996,0.011309996,0.14450501,-0.38870502,-0.70439,-0.55339,-0.72203,-0.016499996,-0.42843503,0.58357,0.52875
95,-0.072537415,0.09759201,0.2023814,-0.3437302,-0.11430402,-0.08350836,-0.11241601,0.1939868,0.3995118,0.12636,0.179082,-0.03392399,0.2287316,-0.188307,0.020213995,-0.23891596,0.34661102,0.564528,-0.462542,0.2301518,-0.034988392,-0.18069199,0.14359319,0.2245924,-0.1418996,0.2191978,-0.05649939,-0.394746,-0.2044532,-0.09019,0.082032,1.128362,-0.34484738,0.02587241,0.493226,0.427734,-0.10846201,0.121149205,0.075225994,-0.41084623,-0.034729816,-0.0929754,-0.181802,-0.41329598,-0.30285004,-0.0789624,-0.0044708014,-0.564432,0.044100802,-0.93661404,0.29461604,0.36724,0.1281858,0.66015196,-0.11615036,-1.7516661,-0.1081998,-0.229268,1.7170341,0.08117001,-0.168182,0.44025135,-0.172518,0.1567268,0.811652,0.042595994,0.34411722,0.33548397,0.04314802,-0.51254,0.05214441,-0.29233,0.0936764,-0.35905161,0.004582601,0.091444865,-0.1869244,0.1594028,-0.91699,-0.049242396,0.594,-0.565042,-0.425882,0.0019321985,-1.2663754,-0.05569,0.467906,-0.13911021,-0.07072659,-0.1273346,-0.08869861,0.006923807,0.0027866005,-0.501918,-0.501688,-0.040658,0.0461,-0.40989318,0.768038,0.13360257
96,0.03838258,0.019108567,0.43134287,-0.29435143,-0.20503429,0.10942485,-0.16796143,-0.117081426,0.0013407214,-0.01611157,0.17650056,-0.15778328,0.35979256,-0.08084762,-0.0848679,-0.021544281,0.312793,0.121595725,-0.2768,0.7763114,0.13467671,-0.06435615,-0.050544288,-0.21667787,0.01678286,-0.014941863,-0.13068156,-0.33386713,0.08815128,-0.15531157,-0.06410857,0.56711525,-0.11704512,-0.04552143,0.025988573,0.18510272,-0.41853574,0.16388515,-0.1952533,-0.34845713,-0.23429741,0.19350515,0.03602171,-0.3570271,-0.176589,-0.12450913,0.09733428,-0.40137246,-0.021047575,-0.8940061,0.2181003,-0.09986757,0.06678643,0.93428427,-0.0032464224,-2.3583715,0.057859775,0.17221715,1.5211142,0.37296557,-0.28386715,0.6378813,-0.36674175,-0.096551575,0.9049729,-0.05921528,0.3664343,0.112386145,0.17220701,-0.3334443,0.08022928,-0.123525724,0.033785004,-0.16142757,0.18936585,0.20888571,-0.16274849,-0.01681843,-0.5674423,0.028886858,0.26310083,0.008076717,-0.42565098,0.020278709,-1.4637772,-0.18215714,-0.12765141,-0.21773577,-0.24376188,-0.27189142,-0.15876858,-0.06879429,0.15493,-0.07195572,-0.21085858,0.19748831,-0.208869,-0.4002461,0.29490644,0.42212775
97,-0.0612903,0.21411392,0.3643641,-0.31395817,0.021951528,0.2951725,-0.14083607,0.028750002,0.06893308,-0.062878616,0.045498233,0.021321155,0.16474846,-0.059707146,0.13524404,-0.18190926,0.17552447,0.16328223,-0.49803734,0.2185154,0.00044942647,0.07476739,0.032070067,-0.22990553,-0.04600308,0.05261008,-0.11043732,-0.10908715,0.12665638,-0.26595044,0.14080471,0.6215136,0.16356121,0.17283376,0.07087829,0.25176853,-0.13210969,0.13873023,-0.06166168,-0.13425076,-0.42228597,-0.15823554,0.21004239,-0.4413137,-0.3004,-0.098071724,0.09444439,-0.15914923,0.058428828,-0.73664784,0.3004999,-0.00890915,0.11445984,0.8220961,-0.03693954,-2.1765962,0.19303039,0.04379431,1.5900631,0.279662,-0.16139261,0.7059092,-0.31415796,-0.19269827,0.5719523,-0.12749285,0.16874614,0.41451877,-0.043717697,-0.3203276,0.06458129,-0.24277708,0.071045905,-0.55320865,0.32490376,0.2976395,-0.09985093,0.02860361,-0.6857657,-0.07052185,0.38348672,-0.15183614,-0.6270729,-0.036106765,-1.526973,-0.17714906,0.19897771,-0.19205433,-0.34190816,-0.35033876,-0.11778375,-0.053216055,-0.042803384,-0.09469208,-0.38097858,-0.031217314,-0.050839543,-0.28578997,0.21538399,0.50881803
98,-0.051244315,0.11992118,0.31408823,-0.10731876,-0.15015143,-0.06543527,-0.09279594,0.16103776,-0.05828336,-0.13635136,0.25276813,-0.0040741246,0.16365248,-0.21985844,0.051979378,-0.088870995,0.008598875,0.11292951,-0.24160433,0.19404183,0.13680272,-0.027789816,-0.051923983,-0.109897494,0.19504544,0.033957835,-0.15342444,-0.35356358,0.010075245,-0.20191643,-0.020623432,0.41723827,0.063601814,-0.0587997,0.18137063,0.31257775,-0.19492726,0.10039975,-0.020030236,-0.22571442,0.004876949,-0.10789806,0.37539688,-0.34507138,-0.17196438,0.0068317554,-0.013730988,-0.3827891,0.12142138,-0.75847816,0.33301762,-0.031917684,0.09240102,0.78194755,-0.14270894,-1.7801256,0.02370969,0.045745503,1.3793124,0.193532,-0.12821124,0.5442061,-0.38289312,0.049494315,0.63376564,-0.090942755,0.31392232,0.077346504,0.1657831,-0.16631988,0.036623888,-0.19622195,0.112374336,-0.07001214,0.19705305,0.3472331,-0.32046062,-0.24355032,-0.5317237,-0.14755037,0.4339612,-0.09890072,-0.37227628,-0.08785243,-1.1144506,-0.17066106,0.084499314,-0.28214625,-0.31989744,-0.37540993,0.021847066,0.09430012,0.17958343,-0.32104108,-0.5614287,-0.079045996,0.11621281,-0.1275524,0.44944274,0.21447612
99,0.0021131246,0.22880507,0.26305324,-0.23370965,-0.07443009,0.084792145,-0.105596125,0.15733023,0.081164524,-0.0069675245,0.16443212,0.070302956,0.17657344,0.010486378,0.019804973,-0.25211263,-0.025906604,0.2270281,-0.24861498,0.18988213,0.19170062,0.034667827,0.024726087,-0.2660572,0.1442609,-0.019438207,-0.2180527,-0.5372958,0.0006212644,-0.17739704,0.11268941,0.40596253,-0.10175156,-0.1254058,0.048416946,0.33076862,-0.09991892,0.006515133,0.08395544,-0.28177768,-0.2208724,-0.24102525,0.24999703,-0.47871917,-0.20910588,-0.06302804,-0.016426826,-0.28822374,-0.03282401,-0.8325395,0.17683087,-0.09909833,0.09167399,0.98098963,-0.1361731,-2.063232,-0.07573283,-0.05859314,1.5239503,0.3526104,-0.16378006,0.51087826,-0.2799037,0.040416032,0.6488268,-0.00063939,0.31984216,0.29551232,-0.043183245,-0.3562708,0.12190146,-0.32194614,-0.11850161,-0.29946318,0.14763623,0.27769113,-0.1380315,-0.028856127,-0.5653628,0.046859648,0.43952855,-0.09861642,-0.48259303,-0.09572704,-1.203574,-0.2090222,0.13500988,-0.0042957133,-0.24811985,-0.21081348,-0.041521177,-0.13327844,0.09718131,-0.32669362,-0.4890859,-0.03344313,0.001124649,-0.05826514,0.24900909,0.21038161
100,-0.111560464,0.101238094,0.22528768,-0.21564613,-0.05248764,-0.1394687,-0.026682256,0.017067363,0.12448786,0.059119415,0.17287175,-0.05424025,0.25682455,-0.13793845,0.049353033,-0.22401786,0.23588982,0.12792394,-0.27022502,0.28995618,0.20656088,-0.07743518,0.03199696,0.031182516,0.050681237,-0.1328355,-0.08407907,-0.2135477,-0.033061083,-0.013019214,0.10622764,0.5687433,-0.07393146,-0.035401154,0.22171812,0.25856608,-0.08511107,-0.02998601,-0.0754114,-0.29388258,-0.16249184,0.0029870633,0.058645446,-0.32514408,0.028773937,0.11712096,0.078809865,-0.2645989,0.005268535,-0.7301639,0.15510295,-0.001955143,0.1061611,0.64005154,-0.19686295,-1.6473999,-0.15941784,0.020627886,1.4326241,0.32622904,-0.11494422,0.52670103,-0.23457694,0.07522457,0.6037115,0.073315814,0.33467105,0.33128563,0.17402305,-0.18078446,0.046135332,-0.15745428,-0.073771946,-0.17302921,0.09577279,-0.043770254,-0.12410083,-0.02920219,-0.6703753,-0.034276787,0.55550313,-0.14164717,-0.3816878,0.04969831,-1.1111158,-0.17319086,0.21290927,-0.07687346,-0.11992151,-0.24145536,0.029224603,0.081858106,0.029364105,-0.22849515,-0.32402682,0.13487132,-0.11571827,-0.2407068,0.3834948,0.03265961
101,-0.009087761,0.29133445,0.09170878,-0.12953323,0.078958556,-0.3012911,-0.106795564,-0.049425557,0.058336325,0.028177546,0.19055822,-0.18276021,0.19729714,-0.084464945,-0.18569766,-0.041180667,0.40044668,0.4654782,-0.03843222,0.18531998,0.15064354,-0.18089356,0.16134657,0.075700216,-0.08346111,-0.10221568,-0.040192552,-0.3408189,-0.31733546,-0.16652533,0.1679252,0.93708664,-0.33433867,-0.16734225,0.26001668,0.3496822,0.18012057,0.22428066,-0.054459892,-0.36603332,0.08652355,-0.36531,-0.16993323,-0.34868288,-0.216518,0.010569112,-0.09118655,-0.3997478,-0.08580179,-0.93956447,0.19540113,0.051410776,0.11853944,0.72613263,-0.049644776,-2.079011,-0.16726273,-0.17471464,1.8142035,0.41902888,0.2259611,0.45162106,-0.17166165,0.21077177,0.7966144,-0.08860256,0.51463777,0.3059249,0.41273716,-0.4410044,0.012806671,-0.09771779,-0.045940783,-0.13199976,0.22478557,0.11086311,-0.10555829,-0.09171638,-0.84608966,-0.10393611,0.63018644,-0.083020344,-0.5550853,0.17632836,-1.4011799,-0.48459038,0.14569107,-0.23325737,0.06056245,-0.32753587,-0.12041865,-0.10727556,0.053797,-0.38193834,-0.3352772,0.15776032,-0.055864446,-0.5062022,0.8002458,0.22271745
102,-0.15233596,0.2608504,0.23864879,-0.08853763,-0.043180186,-0.27470064,-0.2120303,0.060627308,0.12971975,0.017205244,0.08441169,-0.086889565,0.21775724,0.073980644,0.05727782,-0.36405686,0.17381449,-0.08503188,-0.16614218,0.17178063,0.18831468,0.12394086,0.02032154,-0.10024887,0.09574414,0.019007811,-0.29885873,-0.24965593,-0.031436495,-0.15103793,0.013735752,0.4834081,0.058460508,-0.25393736,-0.14656213,0.2868814,-0.19152188,0.04464906,0.12786177,-0.24710289,-0.055224493,-0.31971583,-0.00912819,-0.31118113,0.09850401,0.05743818,-0.023635192,-0.28436106,-0.073307194,-0.4773857,0.3090202,0.097779036,0.03582524,0.6189869,-0.27827632,-1.4624144,-0.091315515,-0.07615943,1.3572062,0.26116845,-0.14430536,0.37389457,-0.2918841,-0.172862,0.39622983,-0.038419064,0.38222858,0.16243538,0.21523912,-0.3420852,-0.11857581,-0.1359563,0.031586,-0.13144125,0.2833873,0.04337475,-0.16666111,0.04458317,-0.40447128,-0.1635212,0.42051166,-0.01514321,-0.190693,0.056812003,-0.9887937,-0.0782603,-0.0798682,-0.28936827,-0.08914519,-0.2971008,-0.17107171,0.17534094,0.12051063,-0.31534216,-0.46018872,-0.015553255,0.15451275,-0.034138106,0.32837313,0.17076463
103,-0.100789994,0.18478654,0.28715578,-0.1547584,0.03393431,0.0041527897,-0.04503779,0.16609173,0.075768106,-0.06148298,0.13787968,0.05527584,-0.116411276,0.062536344,-0.10996349,-0.30098736,0.2559936,0.24871004,-0.17099759,0.12984858,0.14529088,-0.06283049,-0.057592794,-0.106320485,0.019262455,0.024276769,-0.080675624,-0.13272859,0.075587444,-0.1790407,-0.00748276,0.5767368,0.0178284,-0.12709035,0.091741055,0.21082154,-0.32214865,-0.041615926,-0.056314267,-0.08899497,-0.106710665,-0.061746825,0.16105881,-0.295862,-0.2883105,-0.005963295,-0.029394923,-0.3828744,0.0362078,-0.5376948,0.14483026,0.18626204,0.16123593,0.5904209,-0.12381913,-1.4753364,-0.016896795,0.0009336564,1.3249935,0.12019214,-0.05002803,0.30359215,-0.31870976,-0.06949478,0.4411471,-0.12809394,0.29722428,0.29364577,0.17125513,-0.22289704,-0.23296325,-0.17761339,0.005091961,-0.28582957,0.2100779,0.25007147,-0.08929881,-0.11260611,-0.5551426,0.039750822,0.39970833,-0.094966196,-0.39814824,-0.07845783,-1.0482236,-0.17109814,0.11977046,-0.0073611694,-0.3618027,-0.24048238,-0.25017285,0.063323274,0.3567478,-0.30946258,-0.36381438,-0.10610289,0.23133542,-0.21303397,0.35325196,0.25078183
104,0.005545968,0.1639464,0.19860426,-0.2177432,-0.106715664,0.2744391,-0.15723908,-0.00940697,0.06370174,-0.10648779,0.14675339,0.06004593,0.14950602,-0.06492059,0.07895102,-0.08366118,-0.059735596,0.10889903,-0.22859184,0.08023449,0.20210615,0.06297962,0.06077045,-0.206144,0.10149357,0.03673791,-0.20188677,-0.27679223,0.04461127,-0.16948669,0.044337273,0.3396134,0.015739053,-0.09473417,0.048266314,0.19141977,-0.32878226,-0.008938041,0.14480776,-0.030614464,-0.25137097,-0.10313365,0.06595638,-0.21332192,-0.35339746,-0.047936592,-0.007935056,-0.083156146,-0.05715516,-0.49053872,0.11769233,0.032076422,0.06787626,0.8286591,-0.04397154,-1.6891198,-0.08647648,-0.09521778,1.1668044,0.23285258,-0.031053415,0.5392652,-0.18620507,0.0018504359,0.5960866,0.011562096,0.26404622,0.18308929,0.0152930645,-0.11079933,0.042121984,-0.20430776,-0.022409461,-0.28839034,0.033859257,0.098413326,-0.25393403,-0.11666197,-0.44044772,-0.020599104,0.32229072,0.02435562,-0.3046264,-0.09431558,-1.098784,-0.08673651,-0.018400643,0.048253477,-0.19836411,-0.29908222,-0.12700221,0.1159462,0.089720845,-0.22492193,-0.29276398,-0.13456175,-0.071285084,-0.10770484,0.36099157,0.15558606
105,-0.106516,-0.038567998,0.17503801,-0.027779197,-0.12798378,-0.329286,-0.08122798,0.0734402,0.323382,0.224678,0.356632,-0.128784,0.22776398,-0.69260603,0.347216,0.0329266,-0.33279938,0.38765603,-0.33288604,-0.25837,0.012012613,-0.19161198,0.048820008,0.22425398,0.22756961,0.26519382,0.17411311,-0.1671794,-0.24776001,-0.15225461,0.2831996,0.8076981,0.0069688,-0.1313546,0.32948,0.2524228,-0.353772,-0.19026099,0.096159995,-0.72805005,0.14177619,-0.03728999,-0.029728007,-0.1646494,-0.28314838,0.19397879,-0.19809338,-0.3703956,-0.017085195,-0.40509605,0.546576,0.0321814,0.090528406,0.45343,-0.13756339,-0.87859404,-0.20245941,0.106379844,1.077946,-0.27661,0.126916,-0.0710346,-0.22433801,0.332812,0.22639604,0.09236799,0.11626321,-0.1495862,0.4142878,-0.357442,0.052951407,0.1766486,0.29624802,-0.24377282,0.060608517,-0.065354005,-0.0341508,0.0573302,-0.36651802,-0.3328742,0.1383054,-0.41269198,-0.13238999,-0.0909438,-0.55333537,-0.088055596,0.204698,-0.32622,-0.2503302,-0.15034199,0.143664,0.70201194,-0.110997,-0.18410198,-0.3281992,-0.13908,0.49514002,0.043764006,0.532573,0.12526122
106,-0.0012408701,0.21330972,0.28723267,-0.29356417,-0.25556138,-0.032591622,-0.1809418,-0.019314047,0.15097435,-0.016602244,0.305434,0.107211396,0.068395615,-0.02112211,0.037227187,-0.15300962,0.030004859,0.20989496,-0.07105285,0.31765383,0.19286099,0.09314483,-0.1455303,-0.14446954,-0.049588054,-0.01594681,-0.18249078,-0.3667976,-0.02760072,-0.44551617,0.080084,0.6292304,-0.028006235,-0.09212144,0.057629496,0.31197843,-0.09195413,-0.06242762,0.02575603,-0.2886163,0.05346981,-0.09972581,-0.13828175,-0.4154918,-0.36984056,-0.01857801,-0.17111155,-0.289621,-0.12130223,-0.74753195,0.10996548,0.09571119,-0.062671594,0.6237508,-0.13359004,-1.7282683,-0.13937037,-0.033304326,1.4558371,0.23713496,0.06508114,0.4386893,-0.499993,-0.14004445,0.5543576,0.023216696,0.50206804,0.2139384,-0.08848132,-0.37112832,0.041923188,-0.27013588,-0.14924595,-0.18695812,0.16513087,0.10101277,-0.22530854,-0.10885679,-0.50821656,0.088370815,0.49621502,-0.25687215,-0.31292805,-0.0900445,-1.0879221,-0.1815233,0.09664391,-0.12354896,-0.17140353,-0.31176123,-0.15599494,0.05862043,-0.12351721,-0.4381725,-0.26775524,-0.09940795,0.051380884,-0.0632858,0.45421946,0.21827486
107,-0.24388027,0.048397064,0.31553486,-0.1342418,-0.007582868,0.26589245,-0.15132074,0.086640336,0.30867034,0.04362521,0.2348342,-0.013125501,0.12058379,-0.12865737,0.12620337,-0.057218302,0.010116809,0.13790467,-0.07940764,0.19671887,0.12658738,0.1416325,-0.039663505,-0.1358881,0.19380456,0.0862753,-0.06970298,-0.11418809,-0.07121305,-0.10241205,0.007977629,0.359801,0.0634948,-0.0033909648,0.110748686,0.04530942,-0.15217875,-0.04375374,0.07671566,-0.09147306,-0.10335387,-0.056563977,0.031662066,-0.22617316,-0.15078233,-0.036998913,-0.154644,-0.007301402,-0.029739572,-0.555032,0.22427414,0.11223246,0.034230735,0.60126114,-0.14074974,-1.3172526,0.015945334,0.063619,1.201857,0.14414147,-0.064876206,0.57578456,-0.22281787,-0.029514957,0.5437278,-0.056593474,0.40982416,0.11372495,0.19102706,-0.15513065,0.07297742,-0.049792305,0.16996664,-0.36788943,0.16018423,0.08293049,-0.08257817,0.009470329,-0.42314878,-0.13886349,0.2618272,-0.1174487,-0.38935032,-0.11621023,-0.9785074,-0.06462873,0.22140397,0.05052169,-0.1827112,-0.112103395,-0.024786802,0.28719094,0.15179451,-0.18696013,-0.20903249,-0.11103437,-0.11385346,-0.22366066,0.25328416,0.19697142
108,0.067109406,0.48269397,0.23819558,-0.24772601,-0.244818,-0.1634518,-0.39209598,0.54386264,0.2797116,-0.3710722,0.57434803,0.62285006,0.5195358,0.013280404,-0.273046,-0.50964,0.312471,0.1914652,-0.3909698,-0.0781216,0.31475392,0.366352,-0.053679,0.051940005,-0.1559174,-0.055589985,-0.1096706,-0.1778698,0.32934397,-0.1137944,-0.22321899,0.2299186,0.0053185998,0.0499862,0.567344,-0.0028900027,0.0469006,-0.05966959,0.2564452,-0.23499401,-0.2709042,-0.080153406,0.14504156,-0.25368,0.11283441,-0.27172458,-0.1321412,-0.07565681,-0.053357206,-0.53734,-0.054274004,-0.112342015,0.016559388,0.90443003,-0.09946959,-1.526144,-0.050406,-0.2952024,1.263504,0.1810524,0.11249499,0.46001402,-0.270246,0.0877346,0.72301,0.18414639,0.51026684,0.2954658,-0.112643994,-0.35767198,0.06013919,-0.48954597,0.096835576,-0.2830304,0.1603914,0.07141,0.19284715,-0.10948233,-0.569018,-0.316116,0.73818207,-0.0223648,-0.52764803,-0.107532404,-1.143764,-0.10897861,0.120993994,-0.26545358,-0.23343179,0.064308405,0.2060968,-0.016943607,0.24743183,0.32119378,-0.18012801,0.42223802,0.16360399,-0.1531822,0.28011298,0.192626
109,-0.3766067,0.15217644,0.32704452,-0.1676247,-0.11365581,-0.032328255,-0.13247412,0.06982526,0.039158124,-0.08365562,0.14591509,-0.24382599,-0.10044019,-0.19995338,0.3232715,-0.07747343,0.2301007,0.17751937,-0.09275123,0.43078062,0.17330182,-0.08399543,0.046234637,-0.13555355,0.049643464,0.010761196,0.02024729,-0.37402436,-0.06634538,0.14459693,0.018870255,0.6244796,-0.26714486,-0.008977329,0.45720854,0.41519272,-0.20864913,0.016371995,-0.089924365,-0.40948513,0.04224369,0.055027243,-0.198671,-0.37005177,-0.005973872,0.04245313,-0.1497768,-0.38455427,0.12663561,-0.43914595,0.08409325,0.084484704,-0.021665998,0.44228,-0.091260165,-1.4310141,0.006002063,0.03213787,1.2207257,-0.07276469,-0.23407198,0.60040355,-0.13194975,0.119725935,0.4623169,-0.024325892,0.43870166,0.03431307,0.14916438,-0.2269353,-0.060953785,-0.099605426,0.02047044,-0.07454594,0.08084875,0.16031268,-0.1337423,-0.12038186,-0.35502508,-0.22462732,0.4576092,-0.17048939,-0.33973628,-0.16680084,-0.97395545,-0.17105319,0.030800814,-0.16453719,-0.22457917,-0.07014831,-0.1674915,0.099491194,-0.15140168,-0.26751524,-0.5189331,-0.12345425,-0.25984162,-0.30870426,0.602546,0.18447138
110,-0.11352018,0.11323001,0.30475232,-0.026056616,0.055644657,0.052214324,-0.011704296,0.02642109,0.1988663,0.06592044,0.23037393,-0.088715285,0.168974,-0.08137382,0.05591455,-0.005712516,0.27721182,0.13496687,-0.11245925,0.01045113,0.041879643,-0.07072572,0.038357195,-0.0855901,0.15300569,-0.12634759,-0.044813946,-0.14283942,-0.09169215,-0.038334936,0.09087088,0.31639493,-0.08451042,-0.0674729,0.06779049,0.2064455,-0.18897504,-0.10700371,0.013986375,-0.22331394,-0.07319345,-0.087360896,0.14473654,-0.22595043,-0.16579054,-0.08202515,-0.04400715,-0.16950555,-0.059036415,-0.5916159,0.313346,0.20054054,-0.00085626566,0.70242333,-0.10187916,-1.5377846,-0.079886146,-0.016202958,1.4168234,0.19268918,-0.1275286,0.32229775,-0.16492051,0.085736774,0.51544595,-0.13481599,0.21665734,0.14541021,0.10101225,-0.16065142,-0.06649833,-0.058946475,0.096463256,-0.23032741,0.29488704,0.31588918,-0.11023683,-0.079192154,-0.59690684,-0.088651784,0.34296274,-0.118777685,-0.2654158,-0.05123073,-1.0706755,-0.19671178,0.17331995,-0.05828926,-0.2146949,-0.15651445,-0.08986076,0.058405485,0.08765917,-0.23267256,-0.26589057,-0.01403335,0.01948058,-0.18139587,0.40434766,0.19295996
111,-0.03195094,0.25366,0.3684731,-0.5121777,-0.23878758,0.2630135,-0.11108174,0.11882795,0.3533002,0.07454607,0.12523636,0.20440368,0.15402688,-0.03497014,-0.037232064,-0.15951957,0.20828995,0.30877206,-0.29466367,0.5456551,0.1976211,0.06945844,-0.10355851,-0.21652207,0.19790074,0.15418361,-0.07730082,-0.29882374,0.087556876,-0.25439337,0.05911378,0.46475556,0.0036054403,0.033151172,0.22613148,0.16201814,-0.22310363,0.059308503,-0.036496624,-0.18785354,-0.16232932,0.12824519,0.064097375,-0.5260732,-0.020705,-0.046244875,-0.04217087,-0.12500313,-0.034481805,-0.5462075,0.04869831,-0.012302121,0.13621932,0.7044875,-0.10874232,-1.6200869,-0.1749042,0.18465975,1.1672374,0.27171347,-0.101230815,0.6367321,-0.4714621,0.112269,0.6986607,0.016682368,0.49115908,0.23569645,-0.16836312,-0.32215273,0.04320097,-0.2823087,0.059479937,-0.26643896,0.10490693,0.054514494,0.026170745,-0.037086185,-0.5689125,-0.06978212,0.44071057,-0.14564143,-0.31777626,-0.12982425,-1.0351148,-0.30058777,0.06575988,-0.014438529,-0.19034573,-0.24417095,-0.0008177571,-0.02259231,-0.044817626,-0.2556687,-0.2825369,-0.114350304,-0.18942656,-0.21477138,0.1839252,0.20765276
112,-0.047995325,0.005237445,0.2268764,-0.28200725,0.11078982,0.009982703,0.03272815,0.27835587,0.03589361,-0.10038582,0.27432716,0.11057793,0.07493506,-0.18349546,0.024661612,-0.19053459,0.20084226,0.07466556,-0.30732208,0.16489449,0.15807323,-0.08212692,0.023982776,0.1894089,0.060608696,-0.030857302,-0.045758262,-0.21371123,0.077841364,-0.18579844,0.07731041,0.5297285,-0.1558972,0.06844353,0.030895242,0.16678603,-0.22804756,-0.017570341,-0.056101482,-0.1991634,-0.21212861,-0.17622271,0.11132545,-0.22058442,-0.15156996,-0.08835699,-0.13814396,-0.48481923,0.26384234,-0.7297461,0.24032927,0.038388748,0.20855774,0.623373,-0.20046283,-1.8565964,-0.2596897,-0.11197868,1.5076594,0.32863426,-0.13245717,0.41715777,-0.31621757,0.027284702,0.42209014,-0.071696125,0.17858976,0.3602613,0.11458654,-0.14050825,0.0074097295,-0.010616302,-0.13588278,-0.30245987,-0.022565557,0.33259562,-0.20034355,-0.045613106,-0.8297174,-0.108366504,0.4285332,-0.092254154,-0.24739742,-0.07340781,-1.0069185,-0.28287688,0.15025751,-0.10887335,-0.19567461,-0.13319588,0.078411385,0.08589706,0.005591113,-0.11434617,-0.47120243,0.040047664,0.15077585,-0.0050699273,0.5074929,0.13971847
113,-0.1919458,-0.10332279,0.257538,-0.217044,-0.112059996,-0.095136404,0.084071204,0.104194805,0.13585101,-0.028709,0.23129621,-0.343928,0.26443,-0.1978722,0.1495634,-0.057424404,0.2148296,0.0647412,-0.16196398,0.713202,-0.1902268,0.061782002,-0.050405998,0.019707799,0.17256394,0.13073203,-0.17525637,-0.057416,-0.1663828,-0.2290188,-0.055920005,1.0545499,0.1694632,-0.229772,0.510642,0.444602,-0.58933383,0.1645086,0.24281605,-0.42931825,0.4445352,-0.265488,0.1023,-0.334271,-0.109816,-0.024355602,-0.062610395,-0.356826,0.28135183,-0.526152,0.35405597,0.030513799,-0.029813403,0.544806,-0.17111821,-1.728096,0.07332341,0.060719807,1.64667,-0.06187001,-0.12353001,0.07510339,-0.48533002,0.0453372,0.36237663,-0.135739,0.1627973,0.004932797,0.636218,-0.170312,0.172412,0.04052841,0.293322,-0.672032,0.546502,0.47975197,0.207834,-0.1929632,-0.46908396,-0.28793818,0.2956894,-0.109188,-0.16497998,0.1140122,-1.2021633,-0.1644828,0.1526126,-0.1672942,-0.38827044,-0.2067276,0.2551704,0.28579602,0.2420464,-0.188456,-0.346172,0.28326023,0.04750801,-0.1669284,0.43402797,0.53949606
